STATION_ID,STATION_Name,STATION_PRO,STATION_TYPE,STATION_LNG,STATION_LAT,DATA_FROM_SOURCE
G0069500010010,五桥收费站,chongqing,RAMP_PLAZA,108.465364,30.778849,0
G0055140470020,泽州收费站,shanxi,PROVINCE_STATION_INDEPENDENT,112.81401,35.339348,0
S5503140660030,晋城西收费站,shanxi,RAMP_PLAZA,112.798942,35.511935,0
G060N360370030,花桥收费站,jiangxi,RAMP_PLAZA,114.957422,28.553949,0
S0037360440010,姑塘收费站,jiangxi,RAMP_PLAZA,116.10156,29.642927,0
S0080360460040,虎山收费站,jiangxi,RAMP_PLAZA,116.915965,28.136697,0
S0041360520050,靖石收费站,jiangxi,RAMP_PLAZA,115.499352,25.653633,0
S0042360580010,东乡西收费站,jiangxi,RAMP_PLAZA,116.566701,28.182639,0
G0613630010010,一塔拉收费站,qinghai,MAIN_LINE_PLAZA,100.56622,36.225239,0
S0005150010020,巴润别立主线收费站,neimenggu,PROVINCE_STATION_INDEPENDENT,105.74004,38.414858,0
G0512510010070,乐山北收费站,sichuan,RAMP_PLAZA,103.69057,29.629498,0
S0015110010040,德仁务收费站,beijing,RAMP_PLAZA,116.781594,39.664383,0
G4501110070030,马坊收费站,beijing,RAMP_PLAZA,116.402599,40.161479,0
G4501110020010,小圣庙收费站,beijing,RAMP_PLAZA,116.709864,39.885092,0
G0006110010090,科技园收费站,beijing,RAMP_PLAZA,116.231284,40.196489,0
G0006110010120,陈庄收费站,beijing,RAMP_PLAZA,116.167236,40.233231,0
G7011620010060,石峡收费站,gansu,RAMP_PLAZA,105.381199,33.80498,0
S0017620020010,金昌收费站,gansu,RAMP_PLAZA,102.210059,38.469275,0
G0055410050030,下汤西收费站,henan,RAMP_PLAZA,112.666473,33.736279,0
G0030410040050,洛阳收费站,henan,RAMP_PLAZA,112.432614,34.755932,0
S0031150030020,大路北收费站,neimenggu,RAMP_PLAZA,111.24504,40.150562,0
G0002370050040,临沂收费站,shandong,RAMP_PLAZA,118.254812,35.137507,0
S0001370020090,聊城开发区收费站,shandong,RAMP_PLAZA,116.08549,36.498799,0
S0026370010010,杨庄收费站,shandong,RAMP_PLAZA,117.447195,36.223149,0
G0035370010070,嘉祥西收费站,shandong,RAMP_PLAZA,116.142002,35.610305,0
G1813370010020,乳山收费站,shandong,RAMP_PLAZA,121.540748,36.881109,0
G0025370040020,临沂东收费站,shandong,RAMP_PLAZA,118.604705,35.123852,0
S0033370010010,东平南收费站,shandong,RAMP_PLAZA,116.413811,35.812069,0
G0002370110050,乐陵南收费站,shandong,RAMP_PLAZA,117.128925,37.518761,0
G003W370030010,聊城北收费站,shandong,RAMP_PLAZA,115.860292,36.638994,0
G003W370020010,京沪高速公路鲁冀界收费站,shandong,PROVINCE_STATION_INDEPENDENT,117.104578,37.829005,0
G0015370030010,牛溪埠收费站,shandong,RAMP_PLAZA,120.422868,36.840922,0
G2011370010030,夏庄收费站,shandong,RAMP_PLAZA,120.432145,36.249694,0
G0022370050080,红石崖收费站,shandong,RAMP_PLAZA,120.07268,36.090899,0
G3001610010050,雁塔收费站,shaanxi,RAMP_PLAZA,108.967829,34.186479,0
S0026510010020,长宁收费站,sichuan,RAMP_PLAZA,104.865974,28.564473,0
G5013510010120,兴隆收费站,sichuan,RAMP_PLAZA,104.132762,30.412584,0
G4217510010010,都江堰西收费站,sichuan,RAMP_PLAZA,103.598386,30.970883,0
G0005510080060,米易收费站,sichuan,RAMP_PLAZA,102.121876,26.907726,0
G4216510020060,民主收费站,sichuan,RAMP_PLAZA,101.383215,26.563082,0
G0085510570050,大寅收费站,sichuan,RAMP_PLAZA,106.664101,31.370982,0
G0085510570150,伏龙收费站,sichuan,RAMP_PLAZA,106.612267,30.303406,0
S0062520010080,凯里北收费站,guizhou,RAMP_PLAZA,107.905519,26.621883,0
G4215520010120,仁怀北收费站,guizhou,RAMP_PLAZA,106.427393,27.842173,0
S0086140680010,润城北收费站,shanxi,RAMP_PLAZA,112.528699,35.522627,0
S0080140620040,陵川收费站,shanxi,RAMP_PLAZA,113.282304,35.749597,0
S0045140220030,阳泉东收费站,shanxi,RAMP_PLAZA,113.656178,37.888118,0
G2516140500010,云竹湖收费站,shanxi,RAMP_PLAZA,112.797876,37.101093,0
G2516140490040,榆社东收费站,shanxi,RAMP_PLAZA,113.046031,37.091065,0
S0045140240020,桐峪收费站,shanxi,RAMP_PLAZA,113.469276,36.843742,0
G0006630020010,平安收费站,qinghai,RAMP_PLAZA,102.1017,36.509289,0
G0612630010030,临空经济园收费站,qinghai,RAMP_PLAZA,101.96434,36.531356,0
S0027150010080,哈毕日嘎收费站,neimenggu,RAMP_PLAZA,115.686277,42.281317,0
G0015440090040,沙头收费站,guangdong,RAMP_PLAZA,113.034239,22.904359,0
S0017440010020,霖磐收费站,guangdong,RAMP_PLAZA,116.255704,23.554906,0
S0005440032070,更合东收费站,guangdong,RAMP_PLAZA,112.568643,22.784987,0
G0094440020090,桃源收费站,guangdong,RAMP_PLAZA,112.940584,22.742292,0
G0070640010050,固原收费站,ningxia,MAIN_LINE_PLAZA,106.237845,36.011108,0
G0030410010010,连霍豫皖界收费站,henan,PROVINCE_STATION_INDEPENDENT,,,3
G0030410020020,开封东收费站,henan,RAMP_PLAZA,114.574107,34.837482,0
G0030410030030,郑州柳林收费站,henan,RAMP_PLAZA,113.694685,34.845109,0
G0004410020070,航海路收费站,henan,RAMP_PLAZA,113.821479,34.719606,0
G0030410030060,惠济收费站,henan,RAMP_PLAZA,113.607732,34.841002,0
S0042340010020,黟县收费站,anhui,RAMP_PLAZA,117.941684,29.835217,0
S0012340010020,临泉收费站,anhui,RAMP_PLAZA,115.286827,32.854688,0
G0001210060040,葫芦岛收费站,liaoning,RAMP_PLAZA,120.78107,40.745016,0
G0015210020020,营城子收费站,liaoning,RAMP_PLAZA,121.437897,38.998722,0
G0016210010030,惠州收费站,liaoning,RAMP_PLAZA,119.659283,41.990113,0
G0025210010020,康平北收费站,liaoning,RAMP_PLAZA,123.435806,42.972343,0
G0025210020030,包家屯收费站,liaoning,RAMP_PLAZA,122.891036,42.499746,0
G0025210020130,杨树湾收费站,liaoning,RAMP_PLAZA,120.088883,41.469309,0
G0091210020010,满都户收费站,liaoning,RAMP_PLAZA,122.614918,41.602527,0
G0091210030030,三面船收费站,liaoning,RAMP_PLAZA,123.322123,42.210131,0
S0023210010010,二十里堡收费站,liaoning,RAMP_PLAZA,121.770304,39.201582,0
S0002510010010,恩阳收费站,sichuan,RAMP_PLAZA,106.646765,31.812744,0
G0006640010160,长山头收费站,ningxia,MAIN_LINE_PLAZA,105.629211,37.340545,0
G2012640010060,宣和收费站,ningxia,MAIN_LINE_PLAZA,105.445186,37.459328,0
G2012640010080,孟家湾收费站,ningxia,MAIN_LINE_PLAZA,104.941514,37.44291,0
G0004130020020,藁城兴华路收费站,hebei,RAMP_PLAZA,114.776294,38.011802,0
G0095130080040,沽源收费站,hebei,RAMP_PLAZA,115.739522,41.563571,0
S0003130010020,信安收费站,hebei,RAMP_PLAZA,116.581574,39.122091,0
S0050130010100,围场北收费站,hebei,MAIN_LINE_PLAZA,117.744725,41.9793,0
S0081360420010,万载南收费站,jiangxi,RAMP_PLAZA,114.420799,28.051159,0
S0080360460020,寻乌北收费站,jiangxi,RAMP_PLAZA,115.730951,25.094351,0
S0080360460030,安远收费站,jiangxi,RAMP_PLAZA,115.339985,25.159165,0
G0045360020010,韶口收费站,jiangxi,RAMP_PLAZA,114.687523,26.60122,0
G6001360050010,梅岭收费站,jiangxi,MAIN_LINE_PLAZA,115.821054,28.762089,0
G0060360060050,梅林收费站,jiangxi,RAMP_PLAZA,,,3
G0060360060090,丰城收费站,jiangxi,RAMP_PLAZA,115.655772,28.278582,0
G0035360080010,龙虎山收费站,jiangxi,RAMP_PLAZA,116.916,28.136595,0
G0070360130050,上塘收费站,jiangxi,RAMP_PLAZA,116.655346,27.391098,0
G0004440030430,火村北收费站,guangdong,RAMP_PLAZA,113.524501,23.143815,0
G0004440030180,太平北收费站,guangdong,RAMP_PLAZA,113.42738,23.428381,0
G0035440020040,蓬陵收费站,guangdong,RAMP_PLAZA,114.571941,23.147743,0
G0015440080030,西樵收费站,guangdong,RAMP_PLAZA,112.940811,22.931355,0
G0022620020020,庆阳南收费站,gansu,RAMP_PLAZA,107.63341,35.679431,0
S0049410090020,桐柏东收费站,henan,RAMP_PLAZA,113.47593,32.400701,0
G0002370110010,济阳西收费站,shandong,RAMP_PLAZA,117.05542,36.973591,0
G003W370060020,鄄城收费站,shandong,RAMP_PLAZA,115.596444,35.55126,0
G003W370060040,菏泽北收费站,shandong,RAMP_PLAZA,115.637091,35.377059,0
G003W370030020,临清东收费站,shandong,RAMP_PLAZA,115.89498,36.799628,0
G0003130010020,廊坊空港收费站,hebei,RAMP_PLAZA,116.521615,39.50801,0
G0005130050020,井陉矿区收费站,hebei,RAMP_PLAZA,114.038516,38.111119,0
G0045130010030,滦平收费站,hebei,RAMP_PLAZA,117.38274,40.828578,0
G0002130030050,千童收费站,hebei,RAMP_PLAZA,117.103453,37.86463,0
G0045130030010,固安收费站,hebei,PROVINCE_STATION_INDEPENDENT,116.282922,39.45437,0
S0105130010030,唐山南收费站,hebei,RAMP_PLAZA,118.193372,39.548038,0
S0032130010070,冀晋收费站,hebei,PROVINCE_STATION_COMMON,113.95546,40.034798,1
G0004130030020,栾城收费站,hebei,RAMP_PLAZA,114.589757,37.952771,0
G0095130040050,固安东收费站,hebei,RAMP_PLAZA,116.411122,39.423001,0
S0071130010040,东回舍收费站,hebei,RAMP_PLAZA,114.103796,38.233998,0
S0010130020030,张家口北收费站,hebei,RAMP_PLAZA,114.767218,40.872723,0
G094W440012020,南屏主线收费站,guangdong,MAIN_LINE_PLAZA,113.464929,22.214583,0
G1501440020050,小塘收费站,guangdong,RAMP_PLAZA,112.921551,23.163081,1
G0002320010120,高邮界首收费站,jiangsu,RAMP_PLAZA,119.451007,33.029143,0
G0015320010040,赣榆收费站,jiangsu,RAMP_PLAZA,119.094805,34.823313,0
G0025320010040,宋庄收费站,jiangsu,RAMP_PLAZA,119.170087,34.753958,0
G0025320010050,大浦收费站,jiangsu,RAMP_PLAZA,119.197573,34.680183,0
G0204320020010,国道响水收费站,jiangsu,MAIN_LINE_PLAZA,119.74212,34.065957,0
G15W2320020030,甪直收费站,jiangsu,RAMP_PLAZA,120.857371,31.280218,0
S0028320010040,姜堰北收费站,jiangsu,RAMP_PLAZA,120.104647,32.559778,0
S0049320020050,双沟收费站,jiangsu,RAMP_PLAZA,118.205229,33.236191,0
S0082320010010,张家港疏港主线收费站,jiangsu,MAIN_LINE_PLAZA,120.500084,31.954546,1
S0323320020010,省道竹园收费站,jiangsu,MAIN_LINE_PLAZA,118.530195,34.368985,1
S0055520010010,茅台收费站,guizhou,RAMP_PLAZA,106.389709,27.786093,0
G7611520020020,落别收费站,guizhou,RAMP_PLAZA,105.585594,26.129607,0
G0060520030030,盘江收费站,guizhou,RAMP_PLAZA,107.165071,26.499447,0
S0063520010030,雷山收费站,guizhou,RAMP_PLAZA,108.112645,26.386924,0
G0070360010010,G56杭瑞高速入口,jiangxi,MAIN_LINE_PLAZA,116.230398,29.722771,0
G0035360080050,南丰收费站,jiangxi,RAMP_PLAZA,116.548279,27.185882,0
S0020360100010,湖口东收费站,jiangxi,RAMP_PLAZA,116.386927,29.74737,0
S0036360110030,吉水收费站,jiangxi,RAMP_PLAZA,115.020197,27.298485,0
G0045360140020,武宁收费站,jiangxi,RAMP_PLAZA,115.10593,29.301614,0
G0611630040030,同仁北收费站,qinghai,RAMP_PLAZA,102.071779,35.679542,0
G0006620020040,水阜收费站,gansu,RAMP_PLAZA,103.858052,36.291176,0
G0007150030060,苏宏图收费站,neimenggu,RAMP_PLAZA,104.129875,41.280288,0
G0055150020050,土牧尔台收费站,neimenggu,RAMP_PLAZA,113.073961,41.872396,0
S0024150010050,土贵乌拉东收费站,neimenggu,RAMP_PLAZA,113.359603,40.76568,0
S0024150010090,和林东收费站,neimenggu,RAMP_PLAZA,112.184605,40.306261,0
G0080450030020,马路收费站,guangxi,RAMP_PLAZA,110.91071,22.907481,0
G2518450010010,归义收费站,guangxi,RAMP_PLAZA,111.098176,22.893612,0
S0060450030050,那桑收费站,guangxi,PROVINCE_STATION_COMMON,105.745696,23.419137,0
G0078450080100,平班收费站,guangxi,PROVINCE_STATION_COMMON,105.531859,24.781597,0
G04W2440020050,海布收费站,guangdong,MAIN_LINE_PLAZA,113.192661,23.427137,0
G0094440010100,北江西收费站,guangdong,MAIN_LINE_PLAZA,112.875346,23.37668,0
G0094440010040,钟屋收费站,guangdong,RAMP_PLAZA,113.157385,23.476018,0
S0081430010020,道州南收费站,hunan,MAIN_LINE_PLAZA,111.546281,25.359231,0
G0401430030010,黄花塘收费站,hunan,MAIN_LINE_PLAZA,112.856006,28.197341,0
S0011430040070,田庄收费站,hunan,MAIN_LINE_PLAZA,113.706918,25.69136,0
S0091430010020,高沙收费站,hunan,MAIN_LINE_PLAZA,110.688708,26.938346,0
S0091430010040,武冈西收费站,hunan,MAIN_LINE_PLAZA,110.60303,26.751345,0
G0085530030030,金所收费站,yunnan,RAMP_PLAZA,103.20799,25.547926,0
G5615530040040,中和收费站,yunnan,MAIN_LINE_PLAZA,98.402175,25.032133,0
S0241530010010,双龙收费站,yunnan,RAMP_PLAZA,102.833202,25.097818,0
G5615530030060,文山西收费站,yunnan,RAMP_PLAZA,104.164243,23.424483,0
G0002120030030,静王路收费站,tianjin,RAMP_PLAZA,116.963806,38.903989,0
G0018120010020,津同路收费站,tianjin,RAMP_PLAZA,116.923324,39.175604,0
S0008510010100,大邑收费站,sichuan,RAMP_PLAZA,103.539403,30.562924,0
G7521520010050,开阳西收费站,guizhou,RAMP_PLAZA,106.914492,27.093951,0
S0045330010020,福田收费站,zhejiang,RAMP_PLAZA,120.113122,29.386907,0
S0013450010030,城北收费站,guangxi,RAMP_PLAZA,111.245393,24.941595,0
S0029440010040,清溪收费站,guangdong,RAMP_PLAZA,114.119059,22.840605,0
S0014440050060,根子收费站,guangdong,RAMP_PLAZA,111.053041,21.81913,0
S0013440010050,两英收费站,guangdong,RAMP_PLAZA,116.35031,23.198543,0
S0020440010120,石山收费站,guangdong,RAMP_PLAZA,113.091658,22.694388,0
G0093500010010,书房坝收费站,chongqing,PROVINCE_STATION_COMMON,105.7186,30.25363,1
G050S500040010,麻柳嘴收费站,chongqing,RAMP_PLAZA,106.976114,29.744135,0
S0002520020020,乐理收费站,guizhou,RAMP_PLAZA,106.751901,27.610963,0
G0069520040020,毛云收费站,guizhou,RAMP_PLAZA,107.170075,26.981083,0
S0030520030050,六桶收费站,guizhou,RAMP_PLAZA,106.446521,27.09055,0
S0062520010030,施秉收费站,guizhou,RAMP_PLAZA,108.131307,27.013135,0
G7612520010030,潘家庄收费站,guizhou,RAMP_PLAZA,105.136127,25.559866,0
G0056520040030,九洞天收费站,guizhou,RAMP_PLAZA,105.264321,26.922303,0
G0060520060010,镇宁收费站,guizhou,RAMP_PLAZA,105.756273,26.065816,0
G0015440030070,仙庵收费站,guangdong,RAMP_PLAZA,116.508452,23.07031,0
G004W440020030,化龙收费站,guangdong,MAIN_LINE_PLAZA,113.441315,23.036926,0
G0065440010080,高州收费站,guangdong,RAMP_PLAZA,110.928629,21.908328,0
G04W3440011070,连江口收费站,guangdong,RAMP_PLAZA,113.303708,24.067374,0
G0070640010030,海原收费站,ningxia,MAIN_LINE_PLAZA,105.667052,36.581534,0
G0036320010010,二桥收费站,jiangsu,MAIN_LINE_PLAZA,118.851761,32.137153,0
G0042320010010,无锡北收费站,jiangsu,RAMP_PLAZA,120.295678,31.657354,0
G0018370160050,南黄收费站,shandong,RAMP_PLAZA,121.793946,36.968967,0
G1511370020040,平邑收费站,shandong,RAMP_PLAZA,117.644302,35.451455,0
G1511370030060,济宁北收费站,shandong,RAMP_PLAZA,116.530289,35.532487,0
G0015370080010,莱山收费站,shandong,RAMP_PLAZA,121.415334,37.433138,0
S0029370010030,桓台收费站,shandong,RAMP_PLAZA,117.968601,36.954515,0
G0035370010030,平阴收费站,shandong,RAMP_PLAZA,116.482042,36.276899,0
G0035370010050,东平收费站,shandong,RAMP_PLAZA,116.414837,35.930058,0
G0328320010010,海安收费站,jiangsu,MAIN_LINE_PLAZA,120.566891,32.526072,0
G1516320020040,建湖收费站,jiangsu,RAMP_PLAZA,119.763728,33.414079,0
G0076430010020,集益收费站,hunan,MAIN_LINE_PLAZA,113.857525,25.571781,0
G0056430020080,周家店收费站,hunan,MAIN_LINE_PLAZA,111.878037,29.22019,0
G0042500010010,小三峡收费站,chongqing,PROVINCE_STATION_INDEPENDENT,109.916205,31.115921,0
G04W2440010040,保安收费站,guangdong,MAIN_LINE_PLAZA,112.422162,24.900642,0
S0017440020020,高柏收费站,guangdong,RAMP_PLAZA,116.000664,23.134349,0
G0070350020030,夏茂收费站,fujian,MAIN_LINE_PLAZA,117.668125,26.599703,0
G0070350030020,闽赣收费站(G70福银高速,fujian,PROVINCE_STATION_INDEPENDENT,117.126148,27.205819,0
G0072350010020,蓬壶收费站,fujian,MAIN_LINE_PLAZA,118.15671,25.35639,0
G0072350010030,永春收费站,fujian,MAIN_LINE_PLAZA,118.262456,25.273411,0
S0029440010020,东部快速收费站,guangdong,RAMP_PLAZA,114.005257,23.050782,0
S0014440060100,横山收费站,guangdong,RAMP_PLAZA,110.118096,21.48365,0
S0030520010070,余庆东收费站,guizhou,RAMP_PLAZA,107.906572,27.241275,0
G0060520060070,沙子收费站,guizhou,RAMP_PLAZA,108.574514,28.595014,0
G0075520030010,综保收费站,guizhou,RAMP_PLAZA,106.72167,26.683996,0
G04W2440010050,连州收费站,guangdong,RAMP_PLAZA,112.354516,24.784264,0
G04W2430020050,莲花收费站,hunan,MAIN_LINE_PLAZA,112.753784,28.097869,0
S0080430010260,大浦收费站,hunan,MAIN_LINE_PLAZA,112.83925,27.009678,0
G0035410010020,双八收费站,henan,RAMP_PLAZA,115.708715,34.53016,0
S0049410040020,白坪收费站,henan,RAMP_PLAZA,113.081506,34.315952,0
S0020430030120,长沙收费站,hunan,MAIN_LINE_PLAZA,113.06464,28.230572,0
S0020430010050,浏阳东收费站,hunan,MAIN_LINE_PLAZA,113.660706,28.244728,0
G5515500010050,金鸡收费站,chongqing,RAMP_PLAZA,107.719717,30.447161,0
G0070360010030,九江南收费站,jiangxi,RAMP_PLAZA,115.877366,29.507588,0
G0045360020050,横市收费站,jiangxi,RAMP_PLAZA,114.686954,26.050488,0
G0060360060030,生米收费站,jiangxi,RAMP_PLAZA,115.761616,28.50193,0
G0035360090040,南桥西收费站,jiangxi,RAMP_PLAZA,,,3
G0055140440070,王村收费站,shanxi,RAMP_PLAZA,112.939295,36.667236,0
S0032110010060,北务收费站,beijing,RAMP_PLAZA,116.804543,40.044823,0
G4501110060030,沙阳收费站,beijing,RAMP_PLAZA,116.241368,40.118966,0
G4501110050060,广宁收费站,beijing,RAMP_PLAZA,116.121604,39.93447,0
G0004110010040,京良收费站,beijing,RAMP_PLAZA,116.167647,39.773604,0
S0060410050020,新村收费站,henan,RAMP_PLAZA,113.69999,34.46944,0
S0083410020010,二郎庙收费站,henan,RAMP_PLAZA,114.632069,34.728133,0
S0028410050010,沁阳收费站,henan,RAMP_PLAZA,112.906382,35.051337,0
S0026210010060,兴城北收费站,liaoning,RAMP_PLAZA,120.735919,40.666331,0
G0020610020020,巡检司收费站,shaanxi,RAMP_PLAZA,109.869535,37.597858,0
G0005610050030,城固收费站,shaanxi,RAMP_PLAZA,107.367326,33.127339,0
G0065610080040,耀州收费站,shaanxi,RAMP_PLAZA,108.986541,34.921878,0
G0108610010010,汉村收费站,shaanxi,MAIN_LINE_PLAZA,109.940253,34.902143,0
G065E610030010,高塘收费站,shaanxi,RAMP_PLAZA,109.619792,34.392638,0
G065W610030010,铜川新区收费站,shaanxi,RAMP_PLAZA,108.966495,34.866863,0
S0402230020080,机场收费站,heilongjiang,RAMP_PLAZA,132.690831,47.122289,0
S0051120010010,未来科技城收费站,tianjin,RAMP_PLAZA,117.417583,39.231459,0
S0028320010070,郭村收费站,jiangsu,RAMP_PLAZA,119.792502,32.543862,0
S0028320020030,扬州北收费站,jiangsu,RAMP_PLAZA,119.380989,32.446384,0
G0078530050040,金鸡收费站,yunnan,MAIN_LINE_PLAZA,104.425918,24.964162,1
S0026310010040,沪苏收费站,shanghai,PROVINCE_STATION_COMMON,121.657508,31.663698,0
G0050310010050,朱枫公路收费站,shanghai,RAMP_PLAZA,121.055315,31.096178,0
S0002310010010,康桥收费站,shanghai,MAIN_LINE_PLAZA,121.66305,31.103182,0
G5001500010040,空港东收费站,chongqing,RAMP_PLAZA,106.663144,29.765406,0
S0015520010040,松桃南收费站,guizhou,RAMP_PLAZA,109.182802,28.116044,0
S0077520020060,普田收费站,guizhou,RAMP_PLAZA,104.792014,25.36847,0
G0060520060140,红果西收费站,guizhou,RAMP_PLAZA,104.40114,25.714567,0
G0060520060130,盘州收费站,guizhou,RAMP_PLAZA,104.445244,25.728823,0
S0089520010070,东屯收费站,guizhou,RAMP_PLAZA,106.226579,26.207897,0
G0078520010030,兴义西收费站,guizhou,RAMP_PLAZA,104.844426,25.123986,0
G0060520030110,独山南收费站,guizhou,RAMP_PLAZA,107.492312,25.607812,0
S0042360580050,丽村收费站,jiangxi,RAMP_PLAZA,115.729878,28.027623,0
S0042360580080,双金收费站,jiangxi,RAMP_PLAZA,115.330516,27.938143,0
G0613630010040,兴海收费站,qinghai,RAMP_PLAZA,99.878771,35.796898,0
G0611630020030,阿岱收费站,qinghai,MAIN_LINE_PLAZA,102.00216,36.193645,0
G0035440020070,小金口匝收费站,guangdong,RAMP_PLAZA,114.384056,23.208593,1
G0015440040060,白云收费站,guangdong,RAMP_PLAZA,114.772211,22.886296,0
G0004440010040,大桥收费站,guangdong,RAMP_PLAZA,113.14405,24.968227,0
S0005440020010,吴家围收费站,guangdong,RAMP_PLAZA,113.237905,22.979086,1
G0035440010100,叶塘收费站,guangdong,RAMP_PLAZA,115.659592,24.183363,0
G0078530030010,小喜村收费站,yunnan,MAIN_LINE_PLAZA,102.788284,24.985883,0
S4203510010050,镇金收费站,sichuan,RAMP_PLAZA,104.34857,30.17779,0
S0066510010020,大佛收费站,sichuan,RAMP_PLAZA,103.790885,29.514876,0
G0056530020040,曲靖西收费站,yunnan,RAMP_PLAZA,103.722686,25.542658,0
G0085530020030,上高桥收费站,yunnan,RAMP_PLAZA,103.77699,27.635711,0
G0018150040010,东胜南收费站,neimenggu,,109.987884,39.723338,0
G0085530020010,大关收费站,yunnan,RAMP_PLAZA,103.859937,27.821928,0
G0005530020020,永仁收费站,yunnan,RAMP_PLAZA,101.694436,26.047088,0
G8512530010030,小勐养收费站,yunnan,RAMP_PLAZA,100.894194,22.092189,0
G8511530020070,扬武收费站,yunnan,RAMP_PLAZA,102.146985,23.924227,0
S8012530010030,弥勒东收费站,yunnan,RAMP_PLAZA,103.499717,24.370758,0
S0051130020030,曹妃甸新城收费站,hebei,MAIN_LINE_PLAZA,118.480532,39.190302,0
S0045330010040,华溪收费站,zhejiang,RAMP_PLAZA,,,3
G0030650010020,烟墩收费站,xinjiang,MAIN_LINE_PLAZA,94.219368,42.29826,0
G5511150020030,阿尔本格勒收费站,neimenggu,RAMP_PLAZA,122.484825,47.07439,0
G5511150020070,乌新乌兰浩特收费站,neimenggu,,122.489569,47.226995,0
G0045440010060,马头收费站,guangdong,RAMP_PLAZA,114.30674,24.119673,0
G0111130010090,滦南南收费站,hebei,RAMP_PLAZA,118.655048,39.33318,0
G0010230060030,兴源收费站,heilongjiang,RAMP_PLAZA,130.338761,44.606531,0
S0083410040070,南阳收费站,henan,RAMP_PLAZA,112.668545,33.033408,0
S0049410090010,桐柏朱庄收费站,henan,RAMP_PLAZA,113.484359,32.515188,0
G0003340030060,怀宁收费站,anhui,RAMP_PLAZA,116.874058,30.790114,0
G0003370010040,德州南收费站,shandong,RAMP_PLAZA,116.381705,37.37449,0
G0003370010060,平原南收费站,shandong,RAMP_PLAZA,116.56905,37.125705,0
G0003370020020,泰肥收费站,shandong,RAMP_PLAZA,117.029501,36.151882,0
G0020370060010,济南收费站,shandong,RAMP_PLAZA,117.036692,36.724857,0
G0020370030010,青州西收费站,shandong,RAMP_PLAZA,118.50055,36.813462,0
G0002370040020,蟠龙收费站,shandong,RAMP_PLAZA,117.223676,36.628052,0
G0002370040080,莱芜高新区收费站,shandong,RAMP_PLAZA,117.724462,36.253729,0
G0002370130060,新泰东收费站,shandong,RAMP_PLAZA,117.824524,35.928094,0
G0035370030020,郓城收费站,shandong,RAMP_PLAZA,115.83549,35.414239,0
G0018370120010,垦利收费站,shandong,RAMP_PLAZA,118.594956,37.541747,0
G0025370030010,沂水北收费站,shandong,RAMP_PLAZA,118.72258,35.986026,0
S0019370010030,姜山收费站,shandong,RAMP_PLAZA,120.521881,36.638721,0
G003W370020040,武城东收费站,shandong,RAMP_PLAZA,116.27498,37.33438,0
G0002370080020,济阳收费站,shandong,RAMP_PLAZA,117.116132,36.84503,0
G0015370040010,仁兆收费站,shandong,RAMP_PLAZA,120.19036,36.623266,0
S0001610010010,汉城收费站,shaanxi,MAIN_LINE_PLAZA,108.919837,34.365356,0
S0019320020060,羊尖收费站,jiangsu,RAMP_PLAZA,120.528759,31.613236,0
G0085530010030,庙口收费站,yunnan,RAMP_PLAZA,104.265688,28.545002,0
G0056530070070,彩云收费站,yunnan,RAMP_PLAZA,101.898908,24.974872,0
G0056530060010,昆明西收费站,yunnan,MAIN_LINE_PLAZA,102.590956,24.967826,0
G8511530030020,红光收费站,yunnan,RAMP_PLAZA,101.881252,23.653861,0
G0001120010040,津围收费站,tianjin,RAMP_PLAZA,117.369848,39.746278,0
G0004430040390,郴州北收费站,hunan,RAMP_PLAZA,113.081125,25.888778,0
S0014440040050,松柏收费站,guangdong,RAMP_PLAZA,111.892485,22.449987,0
S0014440040060,石菉收费站,guangdong,RAMP_PLAZA,111.648912,22.143615,0
S0014440050110,化州北收费站,guangdong,RAMP_PLAZA,110.630034,21.729279,0
S0013440010070,华湖收费站,guangdong,RAMP_PLAZA,116.358605,23.027227,0
S4503360340010,赣康高速赣县南收费站,jiangxi,RAMP_PLAZA,114.79094,25.701115,0
S0046360380010,临川南收费站,jiangxi,RAMP_PLAZA,116.319249,27.836229,0
G0070360010130,南昌北收费站,jiangxi,RAMP_PLAZA,115.850622,28.787196,0
G0045360680100,南康南收费站,jiangxi,RAMP_PLAZA,114.788133,25.621219,0
G0060360060070,胡家坊收费站,jiangxi,RAMP_PLAZA,115.513044,28.12487,0
G0035360080070,广昌收费站,jiangxi,RAMP_PLAZA,116.367818,26.877974,0
G0035360090030,寻乌东收费站,jiangxi,RAMP_PLAZA,115.749277,24.980795,0
S0020360100040,马当收费站,jiangxi,PROVINCE_STATION_INDEPENDENT,116.778317,29.995056,0
G0045360140030,修水收费站,jiangxi,RAMP_PLAZA,114.62593,29.000262,0
G0612630020020,乌兰西收费站,qinghai,MAIN_LINE_PLAZA,98.429864,36.957695,0
G0615630010020,香日德南收费站,qinghai,RAMP_PLAZA,97.857275,35.97816,0
G0002320060010,无锡东收费站,jiangsu,RAMP_PLAZA,120.382402,31.575585,0
G0002320060030,苏州新区收费站,jiangsu,RAMP_PLAZA,120.566165,31.358244,0
G0015320010010,同三苏鲁省界收费站,jiangsu,PROVINCE_STATION_COMMON,119.24695,35.098124,0
G0030620010010,东岔收费站,gansu,PROVINCE_STATION_COMMON,106.663975,34.371748,0
G0015320010020,赣榆港收费站,jiangsu,RAMP_PLAZA,119.207524,35.063408,0
